"No.","Time","Source","Destination","Protocol","Length","Info"
"6683","78.145118481","192.168.0.104","192.168.0.107","HTTP","288","HTTP/1.1 200 OK  (text/html)"
"6684","78.236023134","192.168.0.107","192.168.0.104","TCP","54","49395  >  80 [FIN, ACK] Seq=216 Ack=235 Win=1910 Len=0"
"6685","78.236124591","192.168.0.104","192.168.0.107","TCP","54","80  >  49395 [FIN, ACK] Seq=235 Ack=217 Win=64025 Len=0"
"6686","78.241108023","192.168.0.107","192.168.0.104","TCP","62","62022  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"6687","78.241147687","192.168.0.104","192.168.0.107","TCP","62","80  >  62022 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"6688","78.243675291","192.168.0.107","192.168.0.104","TCP","54","49395  >  80 [ACK] Seq=217 Ack=236 Win=1909 Len=0"
"6689","78.253558262","192.168.0.107","192.168.0.104","TCP","54","62022  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"6690","78.253583308","192.168.0.107","192.168.0.104","HTTP","269","GET /ids/server.php?data=80.00 HTTP/1.1 "
"6691","78.253609144","192.168.0.104","192.168.0.107","TCP","54","80  >  62022 [ACK] Seq=1 Ack=216 Win=64025 Len=0"
"6692","78.254147815","192.168.0.104","192.168.0.107","HTTP","288","HTTP/1.1 200 OK  (text/html)"
"6693","78.475348559","192.168.0.104","192.168.0.107","TCP","288","[TCP Retransmission] 80  >  62022 [PSH, ACK] Seq=1 Ack=216 Win=64025 Len=234"
"6694","78.482739379","192.168.0.107","192.168.0.104","TCP","54","62022  >  80 [FIN, ACK] Seq=216 Ack=235 Win=1910 Len=0"
"6695","78.482773812","192.168.0.107","192.168.0.104","TCP","62","54120  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"6696","78.482809155","192.168.0.104","192.168.0.107","TCP","62","80  >  54120 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"6697","78.482874122","192.168.0.104","192.168.0.107","TCP","54","80  >  62022 [FIN, ACK] Seq=235 Ack=217 Win=64025 Len=0"
"6698","78.487452695","192.168.0.107","192.168.0.104","TCP","54","[TCP Dup ACK 6694#1] 62022  >  80 [ACK] Seq=217 Ack=235 Win=1910 Len=0"
"6699","78.497172618","192.168.0.107","192.168.0.104","TCP","54","54120  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"6700","78.497193693","192.168.0.107","192.168.0.104","HTTP","269","GET /ids/server.php?data=80.00 HTTP/1.1 "
"6701","78.497221956","192.168.0.104","192.168.0.107","TCP","54","80  >  54120 [ACK] Seq=1 Ack=216 Win=64025 Len=0"
"6702","78.497786149","192.168.0.104","192.168.0.107","HTTP","288","HTTP/1.1 200 OK  (text/html)"
"6703","78.498121033","192.168.0.107","192.168.0.104","TCP","54","62022  >  80 [ACK] Seq=217 Ack=236 Win=1909 Len=0"
"6704","78.509093618","192.168.0.107","192.168.0.104","TCP","54","54120  >  80 [FIN, ACK] Seq=216 Ack=235 Win=1910 Len=0"
"6705","78.509180655","192.168.0.104","192.168.0.107","TCP","54","80  >  54120 [FIN, ACK] Seq=235 Ack=217 Win=64025 Len=0"
"6706","78.510421643","192.168.0.107","192.168.0.104","TCP","62","55351  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"6707","78.510460953","192.168.0.104","192.168.0.107","TCP","62","80  >  55351 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"6708","78.516105149","192.168.0.107","192.168.0.104","TCP","54","54120  >  80 [ACK] Seq=217 Ack=236 Win=1909 Len=0"
"6709","78.520205583","192.168.0.107","192.168.0.104","TCP","54","55351  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"6710","78.520221824","192.168.0.107","192.168.0.104","HTTP","269","GET /ids/server.php?data=80.00 HTTP/1.1 "
"6711","78.520245542","192.168.0.104","192.168.0.107","TCP","54","80  >  55351 [ACK] Seq=1 Ack=216 Win=64025 Len=0"
"6712","78.520793108","192.168.0.104","192.168.0.107","HTTP","288","HTTP/1.1 200 OK  (text/html)"
"6713","78.601379262","192.168.0.107","192.168.0.104","TCP","54","55351  >  80 [FIN, ACK] Seq=216 Ack=235 Win=1910 Len=0"
"6714","78.601416334","192.168.0.107","192.168.0.104","TCP","62","51647  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"6715","78.601454947","192.168.0.104","192.168.0.107","TCP","62","80  >  51647 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"6716","78.601523867","192.168.0.104","192.168.0.107","TCP","54","80  >  55351 [FIN, ACK] Seq=235 Ack=217 Win=64025 Len=0"
"6717","78.608776464","192.168.0.107","192.168.0.104","TCP","54","51647  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"6718","78.608797020","192.168.0.107","192.168.0.104","HTTP","269","GET /ids/server.php?data=80.00 HTTP/1.1 "
"6719","78.608822782","192.168.0.104","192.168.0.107","TCP","54","80  >  51647 [ACK] Seq=1 Ack=216 Win=64025 Len=0"
"6720","78.609376555","192.168.0.104","192.168.0.107","HTTP","288","HTTP/1.1 200 OK  (text/html)"
"6721","78.611557772","192.168.0.107","192.168.0.104","TCP","54","55351  >  80 [ACK] Seq=217 Ack=236 Win=1909 Len=0"
"6722","78.713445290","192.168.0.107","192.168.0.104","TCP","54","51647  >  80 [FIN, ACK] Seq=216 Ack=235 Win=1910 Len=0"
"6723","78.713480843","192.168.0.107","192.168.0.104","TCP","62","63526  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"6724","78.713516871","192.168.0.104","192.168.0.107","TCP","62","80  >  63526 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"6725","78.713580752","192.168.0.104","192.168.0.107","TCP","54","80  >  51647 [FIN, ACK] Seq=235 Ack=217 Win=64025 Len=0"
"6726","78.719663773","192.168.0.107","192.168.0.104","TCP","54","63526  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"6727","78.724023107","192.168.0.107","192.168.0.104","HTTP","269","GET /ids/server.php?data=81.00 HTTP/1.1 "
"6728","78.724065496","192.168.0.104","192.168.0.107","TCP","54","80  >  63526 [ACK] Seq=1 Ack=216 Win=64025 Len=0"
"6729","78.724087225","192.168.0.107","192.168.0.104","TCP","54","51647  >  80 [ACK] Seq=217 Ack=236 Win=1909 Len=0"
"6730","78.724633945","192.168.0.104","192.168.0.107","HTTP","288","HTTP/1.1 200 OK  (text/html)"
"6731","78.792218900","192.168.0.107","192.168.0.104","TCP","54","63526  >  80 [ACK] Seq=216 Ack=235 Win=1910 Len=0"
"6732","78.827329648","192.168.0.107","192.168.0.104","TCP","54","63526  >  80 [FIN, ACK] Seq=216 Ack=235 Win=1910 Len=0"
"6733","78.827367005","192.168.0.107","192.168.0.104","TCP","62","64720  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"6734","78.827406474","192.168.0.104","192.168.0.107","TCP","62","80  >  64720 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"6735","78.827480200","192.168.0.104","192.168.0.107","TCP","54","80  >  63526 [FIN, ACK] Seq=235 Ack=217 Win=64025 Len=0"
"6736","78.844121819","192.168.0.107","192.168.0.104","TCP","54","64720  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"6737","78.844155983","192.168.0.107","192.168.0.104","HTTP","269","GET /ids/server.php?data=80.00 HTTP/1.1 "
"6738","78.844196284","192.168.0.104","192.168.0.107","TCP","54","80  >  64720 [ACK] Seq=1 Ack=216 Win=64025 Len=0"
"6739","78.844898837","192.168.0.104","192.168.0.107","HTTP","288","HTTP/1.1 200 OK  (text/html)"
"6740","78.846417972","192.168.0.107","192.168.0.104","TCP","54","63526  >  80 [ACK] Seq=217 Ack=236 Win=1909 Len=0"
"6741","78.944880252","192.168.0.107","192.168.0.104","TCP","54","64720  >  80 [FIN, ACK] Seq=216 Ack=235 Win=1910 Len=0"
"6742","78.944925974","192.168.0.107","192.168.0.104","TCP","62","57973  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"6743","78.944973350","192.168.0.104","192.168.0.107","TCP","62","80  >  57973 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"6744","78.945051295","192.168.0.104","192.168.0.107","TCP","54","80  >  64720 [FIN, ACK] Seq=235 Ack=217 Win=64025 Len=0"
"6745","78.955025556","192.168.0.107","192.168.0.104","TCP","54","57973  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"6746","78.955054059","192.168.0.107","192.168.0.104","HTTP","269","GET /ids/server.php?data=81.00 HTTP/1.1 "
"6747","78.955086232","192.168.0.104","192.168.0.107","TCP","54","80  >  57973 [ACK] Seq=1 Ack=216 Win=64025 Len=0"
"6748","78.955107414","192.168.0.107","192.168.0.104","TCP","54","64720  >  80 [ACK] Seq=217 Ack=236 Win=1909 Len=0"
"6749","78.955765198","192.168.0.104","192.168.0.107","HTTP","288","HTTP/1.1 200 OK  (text/html)"
"6750","79.053046632","192.168.0.107","192.168.0.104","TCP","54","57973  >  80 [FIN, ACK] Seq=216 Ack=235 Win=1910 Len=0"
"6751","79.053161797","192.168.0.104","192.168.0.107","TCP","54","80  >  57973 [FIN, ACK] Seq=235 Ack=217 Win=64025 Len=0"
"6752","79.053741318","192.168.0.107","192.168.0.104","TCP","62","52422  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"6753","79.053780036","192.168.0.104","192.168.0.107","TCP","62","80  >  52422 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"6754","79.060030543","192.168.0.107","192.168.0.104","TCP","54","57973  >  80 [ACK] Seq=217 Ack=236 Win=1909 Len=0"
"6755","79.064551799","192.168.0.107","192.168.0.104","TCP","54","52422  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"6756","79.064569084","192.168.0.107","192.168.0.104","HTTP","269","GET /ids/server.php?data=81.00 HTTP/1.1 "
"6757","79.064593783","192.168.0.104","192.168.0.107","TCP","54","80  >  52422 [ACK] Seq=1 Ack=216 Win=64025 Len=0"
"6758","79.065149376","192.168.0.104","192.168.0.107","HTTP","288","HTTP/1.1 200 OK  (text/html)"
"6759","79.161787075","192.168.0.107","192.168.0.104","TCP","54","52422  >  80 [FIN, ACK] Seq=216 Ack=235 Win=1910 Len=0"
"6760","79.161912928","192.168.0.104","192.168.0.107","TCP","54","80  >  52422 [FIN, ACK] Seq=235 Ack=217 Win=64025 Len=0"
"6761","79.166039210","192.168.0.107","192.168.0.104","TCP","62","55833  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"6762","79.166089926","192.168.0.104","192.168.0.107","TCP","62","80  >  55833 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"6763","79.173636285","192.168.0.107","192.168.0.104","TCP","54","52422  >  80 [ACK] Seq=217 Ack=236 Win=1909 Len=0"
"6764","79.173664224","192.168.0.107","192.168.0.104","TCP","54","55833  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"6765","79.173673233","192.168.0.107","192.168.0.104","HTTP","269","GET /ids/server.php?data=80.00 HTTP/1.1 "
"6766","79.173695558","192.168.0.104","192.168.0.107","TCP","54","80  >  55833 [ACK] Seq=1 Ack=216 Win=64025 Len=0"
"6767","79.174257105","192.168.0.104","192.168.0.107","HTTP","288","HTTP/1.1 200 OK  (text/html)"
"6768","79.276779266","192.168.0.107","192.168.0.104","TCP","54","55833  >  80 [FIN, ACK] Seq=216 Ack=235 Win=1910 Len=0"
"6769","79.276814854","192.168.0.107","192.168.0.104","TCP","62","53137  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"6770","79.276851874","192.168.0.104","192.168.0.107","TCP","62","80  >  53137 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"6771","79.276914000","192.168.0.104","192.168.0.107","TCP","54","80  >  55833 [FIN, ACK] Seq=235 Ack=217 Win=64025 Len=0"
"6772","79.287205214","192.168.0.107","192.168.0.104","TCP","54","53137  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"6773","79.287220669","192.168.0.107","192.168.0.104","HTTP","269","GET /ids/server.php?data=81.00 HTTP/1.1 "
"6774","79.287242887","192.168.0.104","192.168.0.107","TCP","54","80  >  53137 [ACK] Seq=1 Ack=216 Win=64025 Len=0"
"6775","79.287819057","192.168.0.104","192.168.0.107","HTTP","288","HTTP/1.1 200 OK  (text/html)"
"6776","79.290076762","192.168.0.107","192.168.0.104","TCP","54","55833  >  80 [ACK] Seq=217 Ack=236 Win=1909 Len=0"
"6777","79.356459775","192.168.0.107","192.168.0.104","TCP","54","53137  >  80 [ACK] Seq=216 Ack=235 Win=1910 Len=0"
"6778","79.390716124","192.168.0.107","192.168.0.104","TCP","54","53137  >  80 [FIN, ACK] Seq=216 Ack=235 Win=1910 Len=0"
"6779","79.390750840","192.168.0.107","192.168.0.104","TCP","62","59203  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"6780","79.390787399","192.168.0.104","192.168.0.107","TCP","62","80  >  59203 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"6781","79.390851298","192.168.0.104","192.168.0.107","TCP","54","80  >  53137 [FIN, ACK] Seq=235 Ack=217 Win=64025 Len=0"
"6782","79.399814669","192.168.0.107","192.168.0.104","TCP","54","59203  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"6783","79.399841134","192.168.0.107","192.168.0.104","HTTP","269","GET /ids/server.php?data=80.00 HTTP/1.1 "
"6784","79.399870941","192.168.0.104","192.168.0.107","TCP","54","80  >  59203 [ACK] Seq=1 Ack=216 Win=64025 Len=0"
"6785","79.400437490","192.168.0.104","192.168.0.107","HTTP","288","HTTP/1.1 200 OK  (text/html)"
"6786","79.402263092","192.168.0.107","192.168.0.104","TCP","54","53137  >  80 [ACK] Seq=217 Ack=236 Win=1909 Len=0"
"6787","79.499909911","192.168.0.107","192.168.0.104","TCP","54","59203  >  80 [FIN, ACK] Seq=216 Ack=235 Win=1910 Len=0"
"6788","79.499944965","192.168.0.107","192.168.0.104","TCP","62","57453  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"6789","79.499981352","192.168.0.104","192.168.0.107","TCP","62","80  >  57453 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"6790","79.500048176","192.168.0.104","192.168.0.107","TCP","54","80  >  59203 [FIN, ACK] Seq=235 Ack=217 Win=64025 Len=0"
"6791","79.511038912","192.168.0.107","192.168.0.104","TCP","54","57453  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"6792","79.511054275","192.168.0.107","192.168.0.104","HTTP","269","GET /ids/server.php?data=80.00 HTTP/1.1 "
"6793","79.511076281","192.168.0.104","192.168.0.107","TCP","54","80  >  57453 [ACK] Seq=1 Ack=216 Win=64025 Len=0"
"6794","79.511662329","192.168.0.104","192.168.0.107","HTTP","288","HTTP/1.1 200 OK  (text/html)"
"6795","79.516063362","192.168.0.107","192.168.0.104","TCP","54","59203  >  80 [ACK] Seq=217 Ack=236 Win=1909 Len=0"
"6796","79.536586926","LiteonTe_d5:cc:2f","LiteonTe_dc:d7:c9","ARP","42","192.168.0.103 is at 98:22:ef:d5:cc:2f"
"6797","79.537804591","LiteonTe_d5:cc:2f","LiteonTe_dc:d7:c9","ARP","42","192.168.0.103 is at 98:22:ef:d5:cc:2f"
"6798","79.612349305","192.168.0.107","192.168.0.104","TCP","54","57453  >  80 [FIN, ACK] Seq=216 Ack=235 Win=1910 Len=0"
"6799","79.612369348","192.168.0.107","192.168.0.104","TCP","62","50859  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"6800","79.612390440","192.168.0.104","192.168.0.107","TCP","62","80  >  50859 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"6801","79.612427661","192.168.0.104","192.168.0.107","TCP","54","80  >  57453 [FIN, ACK] Seq=235 Ack=217 Win=64025 Len=0"
"6802","79.621877063","192.168.0.107","192.168.0.104","TCP","54","50859  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"6803","79.621888700","192.168.0.107","192.168.0.104","HTTP","269","GET /ids/server.php?data=80.00 HTTP/1.1 "
"6804","79.621904046","192.168.0.104","192.168.0.107","TCP","54","80  >  50859 [ACK] Seq=1 Ack=216 Win=64025 Len=0"
"6805","79.622246280","192.168.0.104","192.168.0.107","HTTP","288","HTTP/1.1 200 OK  (text/html)"
"6806","79.623807861","192.168.0.107","192.168.0.104","TCP","54","57453  >  80 [ACK] Seq=217 Ack=236 Win=1909 Len=0"
"6807","79.726328308","192.168.0.107","192.168.0.104","TCP","54","50859  >  80 [FIN, ACK] Seq=216 Ack=235 Win=1910 Len=0"
"6808","79.726354213","192.168.0.107","192.168.0.104","TCP","62","63142  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"6809","79.726380482","192.168.0.104","192.168.0.107","TCP","62","80  >  63142 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"6810","79.726425191","192.168.0.104","192.168.0.107","TCP","54","80  >  50859 [FIN, ACK] Seq=235 Ack=217 Win=64025 Len=0"
"6811","79.790222559","192.168.0.107","192.168.0.104","TCP","54","63142  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"6812","79.790243077","192.168.0.107","192.168.0.104","HTTP","269","GET /ids/server.php?data=80.00 HTTP/1.1 "
"6813","79.790265233","192.168.0.104","192.168.0.107","TCP","54","80  >  63142 [ACK] Seq=1 Ack=216 Win=64025 Len=0"
"6814","79.790278858","192.168.0.107","192.168.0.104","TCP","54","50859  >  80 [ACK] Seq=217 Ack=236 Win=1909 Len=0"
"6815","79.790634289","192.168.0.104","192.168.0.107","HTTP","288","HTTP/1.1 200 OK  (text/html)"
"6816","79.837826240","192.168.0.107","192.168.0.104","TCP","54","63142  >  80 [FIN, ACK] Seq=216 Ack=235 Win=1910 Len=0"
"6817","79.837855528","192.168.0.107","192.168.0.104","TCP","62","63035  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"6818","79.837886678","192.168.0.104","192.168.0.107","TCP","62","80  >  63035 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"6819","79.837940061","192.168.0.104","192.168.0.107","TCP","54","80  >  63142 [FIN, ACK] Seq=235 Ack=217 Win=64025 Len=0"
"6820","79.857850450","192.168.0.107","192.168.0.104","TCP","54","63035  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"6821","79.857880190","192.168.0.107","192.168.0.104","HTTP","269","GET /ids/server.php?data=80.00 HTTP/1.1 "
"6822","79.857910898","192.168.0.104","192.168.0.107","TCP","54","80  >  63035 [ACK] Seq=1 Ack=216 Win=64025 Len=0"
"6823","79.857928471","192.168.0.107","192.168.0.104","TCP","54","63142  >  80 [ACK] Seq=217 Ack=236 Win=1909 Len=0"
"6824","79.858363164","192.168.0.104","192.168.0.107","HTTP","288","HTTP/1.1 200 OK  (text/html)"
"6825","79.918070357","192.168.0.107","192.168.0.104","TCP","54","63035  >  80 [ACK] Seq=216 Ack=235 Win=1910 Len=0"
"6826","79.950107461","192.168.0.107","192.168.0.104","TCP","54","63035  >  80 [FIN, ACK] Seq=216 Ack=235 Win=1910 Len=0"
"6827","79.950168379","192.168.0.107","192.168.0.104","TCP","62","62646  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"6828","79.950233519","192.168.0.104","192.168.0.107","TCP","62","80  >  62646 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"6829","79.950255898","192.168.0.104","192.168.0.107","TCP","54","80  >  63035 [FIN, ACK] Seq=235 Ack=217 Win=64025 Len=0"
"6830","79.969327569","192.168.0.107","192.168.0.104","TCP","54","62646  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"6831","79.969347934","192.168.0.107","192.168.0.104","HTTP","269","GET /ids/server.php?data=81.00 HTTP/1.1 "
"6832","79.969368028","192.168.0.104","192.168.0.107","TCP","54","80  >  62646 [ACK] Seq=1 Ack=216 Win=64025 Len=0"
"6833","79.969380477","192.168.0.107","192.168.0.104","TCP","54","63035  >  80 [ACK] Seq=217 Ack=236 Win=1909 Len=0"
"6834","79.969720081","192.168.0.104","192.168.0.107","HTTP","288","HTTP/1.1 200 OK  (text/html)"
"6835","80.063876641","192.168.0.107","192.168.0.104","TCP","54","62646  >  80 [FIN, ACK] Seq=216 Ack=235 Win=1910 Len=0"
"6836","80.063901724","192.168.0.107","192.168.0.104","TCP","62","49367  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"6837","80.063927668","192.168.0.104","192.168.0.107","TCP","62","80  >  49367 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"6838","80.063972648","192.168.0.104","192.168.0.107","TCP","54","80  >  62646 [FIN, ACK] Seq=235 Ack=217 Win=64025 Len=0"
"6839","80.080797579","192.168.0.107","192.168.0.104","TCP","54","49367  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"6840","80.080817680","192.168.0.107","192.168.0.104","HTTP","269","GET /ids/server.php?data=80.00 HTTP/1.1 "
"6841","80.080840716","192.168.0.104","192.168.0.107","TCP","54","80  >  49367 [ACK] Seq=1 Ack=216 Win=64025 Len=0"
"6842","80.081220272","192.168.0.104","192.168.0.107","HTTP","288","HTTP/1.1 200 OK  (text/html)"
"6843","80.082785698","192.168.0.107","192.168.0.104","TCP","54","62646  >  80 [ACK] Seq=217 Ack=236 Win=1909 Len=0"
"6844","80.179688597","192.168.0.107","192.168.0.104","TCP","54","49367  >  80 [FIN, ACK] Seq=216 Ack=235 Win=1910 Len=0"
"6845","80.179762067","192.168.0.107","192.168.0.104","TCP","62","59815  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"6846","80.179833970","192.168.0.104","192.168.0.107","TCP","62","80  >  59815 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"6847","80.179920823","192.168.0.104","192.168.0.107","TCP","54","80  >  49367 [FIN, ACK] Seq=235 Ack=217 Win=64025 Len=0"
"6848","80.188826800","192.168.0.107","192.168.0.104","TCP","54","59815  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"6849","80.188878989","192.168.0.107","192.168.0.104","HTTP","269","GET /ids/server.php?data=80.00 HTTP/1.1 "
"6850","80.188940467","192.168.0.104","192.168.0.107","TCP","54","80  >  59815 [ACK] Seq=1 Ack=216 Win=64025 Len=0"
"6851","80.190062607","192.168.0.104","192.168.0.107","HTTP","288","HTTP/1.1 200 OK  (text/html)"
"6852","80.193374321","192.168.0.107","192.168.0.104","TCP","54","49367  >  80 [ACK] Seq=217 Ack=236 Win=1909 Len=0"
"6853","80.291655485","192.168.0.107","192.168.0.104","TCP","54","59815  >  80 [FIN, ACK] Seq=216 Ack=235 Win=1910 Len=0"
"6854","80.291725018","192.168.0.107","192.168.0.104","TCP","62","57693  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"6855","80.291793893","192.168.0.104","192.168.0.107","TCP","62","80  >  57693 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"6856","80.291926988","192.168.0.104","192.168.0.107","TCP","54","80  >  59815 [FIN, ACK] Seq=235 Ack=217 Win=64025 Len=0"
"6857","80.303809689","192.168.0.107","192.168.0.104","TCP","54","57693  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"6858","80.303861946","192.168.0.107","192.168.0.104","HTTP","269","GET /ids/server.php?data=81.00 HTTP/1.1 "
"6859","80.303924531","192.168.0.104","192.168.0.107","TCP","54","80  >  57693 [ACK] Seq=1 Ack=216 Win=64025 Len=0"
"6860","80.304689988","192.168.0.107","192.168.0.104","TCP","54","59815  >  80 [ACK] Seq=217 Ack=236 Win=1909 Len=0"
"6861","80.305196994","192.168.0.104","192.168.0.107","HTTP","288","HTTP/1.1 200 OK  (text/html)"
"6862","80.401280143","192.168.0.107","192.168.0.104","TCP","54","57693  >  80 [FIN, ACK] Seq=216 Ack=235 Win=1910 Len=0"
"6863","80.401421418","192.168.0.104","192.168.0.107","TCP","54","80  >  57693 [FIN, ACK] Seq=235 Ack=217 Win=64025 Len=0"
"6864","80.401743318","192.168.0.107","192.168.0.104","TCP","62","56594  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"6865","80.401801637","192.168.0.104","192.168.0.107","TCP","62","80  >  56594 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"6866","80.415861051","192.168.0.107","192.168.0.104","TCP","54","57693  >  80 [ACK] Seq=217 Ack=236 Win=1909 Len=0"
"6867","80.415882041","192.168.0.107","192.168.0.104","TCP","54","56594  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"6868","80.415890536","192.168.0.107","192.168.0.104","HTTP","269","GET /ids/server.php?data=81.00 HTTP/1.1 "
"6869","80.415911850","192.168.0.104","192.168.0.107","TCP","54","80  >  56594 [ACK] Seq=1 Ack=216 Win=64025 Len=0"
"6870","80.416459885","192.168.0.104","192.168.0.107","HTTP","288","HTTP/1.1 200 OK  (text/html)"
"6871","80.482416094","192.168.0.107","192.168.0.104","TCP","54","56594  >  80 [ACK] Seq=216 Ack=235 Win=1910 Len=0"
"6872","80.515255464","192.168.0.107","192.168.0.104","TCP","54","56594  >  80 [FIN, ACK] Seq=216 Ack=235 Win=1910 Len=0"
"6873","80.515341880","192.168.0.107","192.168.0.104","TCP","62","49879  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"6874","80.515416329","192.168.0.104","192.168.0.107","TCP","62","80  >  49879 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"6875","80.515469670","192.168.0.104","192.168.0.107","TCP","54","80  >  56594 [FIN, ACK] Seq=235 Ack=217 Win=64025 Len=0"
"6876","80.527959142","192.168.0.107","192.168.0.104","TCP","54","49879  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"6877","80.528023443","192.168.0.107","192.168.0.104","HTTP","269","GET /ids/server.php?data=81.00 HTTP/1.1 "
"6878","80.528102802","192.168.0.104","192.168.0.107","TCP","54","80  >  49879 [ACK] Seq=1 Ack=216 Win=64025 Len=0"
"6879","80.530147319","192.168.0.104","192.168.0.107","HTTP","288","HTTP/1.1 200 OK  (text/html)"
"6880","80.530745111","192.168.0.107","192.168.0.104","TCP","54","56594  >  80 [ACK] Seq=217 Ack=236 Win=1909 Len=0"
"6881","80.626729432","192.168.0.107","192.168.0.104","TCP","54","49879  >  80 [FIN, ACK] Seq=216 Ack=235 Win=1910 Len=0"
