"No.","Time","Source","Destination","Protocol","Length","Info"
"5395","66.357499","192.168.0.104","192.168.0.103","TCP","62","80  >  60708 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"5396","66.359166","192.168.0.104","172.217.160.197","TCP","66","53513  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"5397","66.361584","192.168.0.103","192.168.0.104","TCP","54","60708  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"5398","66.365803","192.168.0.103","192.168.0.104","HTTP","270","GET /ids/server.php?data=132.00 HTTP/1.1 "
"5399","66.378761","172.217.160.197","192.168.0.104","TCP","66","443  >  53513 [SYN, ACK] Seq=0 Ack=1 Win=60720 Len=0 MSS=1380 SACK_PERM=1 WS=256"
"5400","66.378877","192.168.0.104","172.217.160.197","TCP","54","53513  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"5401","66.379732","192.168.0.104","172.217.160.197","TLSv1.3","639","Client Hello"
"5402","66.393561","192.168.0.104","192.168.0.103","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"5403","66.403578","172.217.160.197","192.168.0.104","TCP","54","443  >  53513 [ACK] Seq=1 Ack=586 Win=61952 Len=0"
"5404","66.403579","172.217.160.197","192.168.0.104","TLSv1.3","266","Server Hello, Change Cipher Spec, Application Data"
"5405","66.409771","192.168.0.104","172.217.160.197","TLSv1.3","118","Change Cipher Spec, Application Data"
"5406","66.410016","192.168.0.104","172.217.160.197","TLSv1.3","140","Application Data"
"5407","66.410457","192.168.0.104","172.217.160.197","TCP","1434","53513  >  443 [ACK] Seq=736 Ack=213 Win=130816 Len=1380 [TCP segment of a reassembled PDU]"
"5408","66.410458","192.168.0.104","172.217.160.197","TLSv1.3","1116","Application Data"
"5409","66.410573","192.168.0.104","172.217.160.197","TLSv1.3","413","Application Data"
"5410","66.410711","192.168.0.103","192.168.0.104","TCP","54","60708  >  80 [FIN, ACK] Seq=217 Ack=284 Win=1861 Len=0"
"5411","66.410711","192.168.0.103","192.168.0.104","TCP","62","52594  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"5412","66.410711","13.234.168.60","192.168.0.104","TLSv1.3","1045","Application Data"
"5413","66.410795","192.168.0.104","192.168.0.103","TCP","54","80  >  60708 [FIN, ACK] Seq=284 Ack=218 Win=65176 Len=0"
"5414","66.410801","192.168.0.104","192.168.0.103","TCP","62","80  >  52594 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"5415","66.428571","172.217.160.197","192.168.0.104","TLSv1.3","634","Application Data, Application Data"
"5416","66.428573","172.217.160.197","192.168.0.104","TLSv1.3","85","Application Data"
"5417","66.428573","192.168.0.103","192.168.0.104","TCP","54","60708  >  80 [ACK] Seq=218 Ack=285 Win=1860 Len=0"
"5418","66.428633","192.168.0.104","172.217.160.197","TCP","54","53513  >  443 [ACK] Seq=3537 Ack=824 Win=130048 Len=0"
"5419","66.428926","192.168.0.104","172.217.160.197","TLSv1.3","85","Application Data"
"5420","66.431541","172.217.160.197","192.168.0.104","TCP","54","443  >  53513 [ACK] Seq=824 Ack=3178 Win=67584 Len=0"
"5421","66.431541","192.168.0.103","192.168.0.104","TCP","54","52594  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"5422","66.431541","192.168.0.103","192.168.0.104","HTTP","270","GET /ids/server.php?data=114.00 HTTP/1.1 "
"5423","66.435625","172.217.160.197","192.168.0.104","TCP","54","443  >  53513 [ACK] Seq=824 Ack=3537 Win=70400 Len=0"
"5424","66.445162","192.168.0.104","192.168.0.103","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"5425","66.451248","192.168.0.104","13.234.168.60","TCP","54","53511  >  443 [ACK] Seq=1775 Ack=5526 Win=132096 Len=0"
"5426","66.457240","172.217.160.197","192.168.0.104","TCP","54","443  >  53513 [ACK] Seq=824 Ack=3568 Win=70400 Len=0"
"5427","66.487251","192.168.0.107","192.168.0.104","ICMP","74","Echo (ping) request  id=0x0001, seq=156/39936, ttl=128 (reply in 5428)"
"5428","66.487312","192.168.0.104","192.168.0.107","ICMP","74","Echo (ping) reply    id=0x0001, seq=156/39936, ttl=128 (request in 5427)"
"5429","66.500762","192.168.0.103","192.168.0.104","TCP","54","52594  >  80 [FIN, ACK] Seq=217 Ack=284 Win=1861 Len=0"
"5430","66.500763","192.168.0.103","192.168.0.104","TCP","62","62950  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"5431","66.500839","192.168.0.104","192.168.0.103","TCP","62","80  >  62950 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"5432","66.500864","192.168.0.104","192.168.0.103","TCP","54","80  >  52594 [FIN, ACK] Seq=284 Ack=218 Win=65176 Len=0"
"5433","66.517973","192.168.0.103","192.168.0.104","TCP","54","62950  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"5434","66.517973","192.168.0.103","192.168.0.104","HTTP","270","GET /ids/server.php?data=131.00 HTTP/1.1 "
"5435","66.517973","192.168.0.103","192.168.0.104","TCP","54","52594  >  80 [ACK] Seq=218 Ack=285 Win=1860 Len=0"
"5436","66.526272","192.168.0.104","192.168.0.103","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"5437","66.611199","192.168.0.103","192.168.0.104","TCP","54","62950  >  80 [FIN, ACK] Seq=217 Ack=284 Win=1861 Len=0"
"5438","66.611303","192.168.0.104","192.168.0.103","TCP","54","80  >  62950 [ACK] Seq=284 Ack=218 Win=65176 Len=0"
"5439","66.611429","192.168.0.104","192.168.0.103","TCP","54","80  >  62950 [FIN, ACK] Seq=284 Ack=218 Win=65176 Len=0"
"5440","66.612550","192.168.0.103","192.168.0.104","TCP","62","63621  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"5441","66.612691","192.168.0.104","192.168.0.103","TCP","62","80  >  63621 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"5442","66.619299","192.168.0.103","192.168.0.104","TCP","54","62950  >  80 [ACK] Seq=218 Ack=285 Win=1860 Len=0"
"5443","66.620205","192.168.0.103","192.168.0.104","TCP","54","63621  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"5444","66.621589","192.168.0.103","192.168.0.104","HTTP","270","GET /ids/server.php?data=132.00 HTTP/1.1 "
"5445","66.647336","192.168.0.104","192.168.0.103","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"5446","66.726612","192.168.0.103","192.168.0.104","TCP","54","63621  >  80 [FIN, ACK] Seq=217 Ack=284 Win=1861 Len=0"
"5447","66.726613","192.168.0.103","192.168.0.104","TCP","62","50435  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"5448","66.726690","192.168.0.104","192.168.0.103","TCP","62","80  >  50435 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"5449","66.726722","192.168.0.104","192.168.0.103","TCP","54","80  >  63621 [ACK] Seq=284 Ack=218 Win=65176 Len=0"
"5450","66.726748","192.168.0.104","192.168.0.103","TCP","54","80  >  63621 [FIN, ACK] Seq=284 Ack=218 Win=65176 Len=0"
"5451","66.748706","192.168.0.103","192.168.0.104","TCP","54","50435  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"5452","66.748706","192.168.0.103","192.168.0.104","HTTP","270","GET /ids/server.php?data=116.00 HTTP/1.1 "
"5453","66.748706","192.168.0.103","192.168.0.104","TCP","54","63621  >  80 [ACK] Seq=218 Ack=285 Win=1860 Len=0"
"5454","66.757881","192.168.0.104","192.168.0.103","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"5455","66.839099","192.168.0.103","192.168.0.104","TCP","54","50435  >  80 [FIN, ACK] Seq=217 Ack=284 Win=1861 Len=0"
"5456","66.839100","192.168.0.103","192.168.0.104","TCP","62","62164  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"5457","66.839323","192.168.0.104","192.168.0.103","TCP","62","80  >  62164 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"5458","66.839342","192.168.0.104","192.168.0.103","TCP","54","80  >  50435 [FIN, ACK] Seq=284 Ack=218 Win=65176 Len=0"
"5459","66.867133","192.168.0.103","192.168.0.104","TCP","54","62164  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"5460","66.867133","192.168.0.103","192.168.0.104","HTTP","270","GET /ids/server.php?data=133.00 HTTP/1.1 "
"5461","66.875220","192.168.0.103","192.168.0.104","TCP","54","50435  >  80 [ACK] Seq=218 Ack=285 Win=1860 Len=0"
"5462","66.875888","192.168.0.104","192.168.0.103","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"5463","66.908185","192.168.0.107","192.168.0.104","ICMP","74","Echo (ping) request  id=0x0001, seq=157/40192, ttl=128 (reply in 5464)"
"5464","66.908259","192.168.0.104","192.168.0.107","ICMP","74","Echo (ping) reply    id=0x0001, seq=157/40192, ttl=128 (request in 5463)"
"5465","66.953778","192.168.0.103","192.168.0.104","TCP","54","62164  >  80 [FIN, ACK] Seq=217 Ack=284 Win=1861 Len=0"
"5466","66.953818","192.168.0.104","192.168.0.103","TCP","54","80  >  62164 [ACK] Seq=284 Ack=218 Win=65176 Len=0"
"5467","66.953844","192.168.0.104","192.168.0.103","TCP","54","80  >  62164 [FIN, ACK] Seq=284 Ack=218 Win=65176 Len=0"
"5468","66.956860","192.168.0.103","192.168.0.104","TCP","62","52914  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"5469","66.956945","192.168.0.104","192.168.0.103","TCP","62","80  >  52914 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"5470","66.974545","192.168.0.103","192.168.0.104","TCP","54","62164  >  80 [ACK] Seq=218 Ack=285 Win=1860 Len=0"
"5471","66.981067","192.168.0.103","192.168.0.104","TCP","54","52914  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"5472","66.984140","192.168.0.103","192.168.0.104","HTTP","270","GET /ids/server.php?data=130.00 HTTP/1.1 "
"5473","66.992445","192.168.0.104","192.168.0.103","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"5474","67.072236","192.168.0.103","192.168.0.104","TCP","54","52914  >  80 [FIN, ACK] Seq=217 Ack=284 Win=1861 Len=0"
"5475","67.072273","192.168.0.104","192.168.0.103","TCP","54","80  >  52914 [ACK] Seq=284 Ack=218 Win=65176 Len=0"
"5476","67.072294","192.168.0.104","192.168.0.103","TCP","54","80  >  52914 [FIN, ACK] Seq=284 Ack=218 Win=65176 Len=0"
"5477","67.073485","192.168.0.103","192.168.0.104","TCP","62","59714  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"5478","67.073534","192.168.0.104","192.168.0.103","TCP","62","80  >  59714 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"5479","67.083222","192.168.0.103","192.168.0.104","TCP","54","52914  >  80 [ACK] Seq=218 Ack=285 Win=1860 Len=0"
"5480","67.086449","192.168.0.103","192.168.0.104","TCP","54","59714  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"5481","67.087453","192.168.0.103","192.168.0.104","HTTP","269","GET /ids/server.php?data=24.00 HTTP/1.1 "
"5482","67.096968","192.168.0.104","192.168.0.103","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"5483","67.176812","192.168.0.103","192.168.0.104","TCP","54","59714  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"5484","67.176919","192.168.0.104","192.168.0.103","TCP","54","80  >  59714 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"5485","67.176979","192.168.0.104","192.168.0.103","TCP","54","80  >  59714 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"5486","67.185415","192.168.0.103","192.168.0.104","TCP","62","58073  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"5487","67.185574","192.168.0.104","192.168.0.103","TCP","62","80  >  58073 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"5488","67.185732","192.168.0.103","192.168.0.104","TCP","54","59714  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"5489","67.197212","192.168.0.103","192.168.0.104","TCP","54","58073  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"5490","67.197337","192.168.0.103","192.168.0.104","HTTP","269","GET /ids/server.php?data=35.00 HTTP/1.1 "
"5491","67.214900","192.168.0.104","192.168.0.103","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"5492","67.257880","192.168.0.103","192.168.0.104","TCP","54","58073  >  80 [ACK] Seq=216 Ack=284 Win=1861 Len=0"
"5493","67.294524","192.168.0.103","192.168.0.104","TCP","54","58073  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"5494","67.294578","192.168.0.104","192.168.0.103","TCP","54","80  >  58073 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"5495","67.294632","192.168.0.104","192.168.0.103","TCP","54","80  >  58073 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"5496","67.297114","192.168.0.103","192.168.0.104","TCP","62","49963  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"5497","67.297169","192.168.0.104","192.168.0.103","TCP","62","80  >  49963 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"5498","67.308102","192.168.0.103","192.168.0.104","TCP","54","58073  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"5499","67.309792","192.168.0.103","192.168.0.104","TCP","54","49963  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"5500","67.314371","192.168.0.103","192.168.0.104","HTTP","269","GET /ids/server.php?data=17.00 HTTP/1.1 "
"5501","67.323043","192.168.0.104","192.168.0.103","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"5502","67.403825","192.168.0.103","192.168.0.104","TCP","54","49963  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"5503","67.403865","192.168.0.104","192.168.0.103","TCP","54","80  >  49963 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"5504","67.403896","192.168.0.104","192.168.0.103","TCP","54","80  >  49963 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"5505","67.404217","192.168.0.103","192.168.0.104","TCP","62","49856  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"5506","67.404278","192.168.0.104","192.168.0.103","TCP","62","80  >  49856 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"5507","67.412302","192.168.0.103","192.168.0.104","TCP","54","49963  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"5508","67.420379","192.168.0.103","192.168.0.104","TCP","54","49856  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"5509","67.421893","192.168.0.103","192.168.0.104","HTTP","269","GET /ids/server.php?data=32.00 HTTP/1.1 "
"5510","67.424599","172.217.160.197","192.168.0.104","TLSv1.3","907","Application Data"
"5511","67.427778","172.217.160.197","192.168.0.104","TLSv1.3","1484","Application Data"
"5512","67.427819","192.168.0.104","172.217.160.197","TCP","54","53513  >  443 [ACK] Seq=3568 Ack=3107 Win=131072 Len=0"
"5513","67.431279","172.217.160.197","192.168.0.104","TLSv1.3","1484","Application Data"
"5514","67.433677","192.168.0.104","192.168.0.103","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"5515","67.433795","172.217.160.197","192.168.0.104","TLSv1.3","1484","Application Data"
"5516","67.433816","192.168.0.104","172.217.160.197","TCP","54","53513  >  443 [ACK] Seq=3568 Ack=5967 Win=131072 Len=0"
"5517","67.439064","172.217.160.197","192.168.0.104","TLSv1.3","165","Application Data, Application Data"
"5518","67.441738","172.217.160.197","192.168.0.104","TLSv1.3","1484","Application Data"
"5519","67.441768","192.168.0.104","172.217.160.197","TCP","54","53513  >  443 [ACK] Seq=3568 Ack=7508 Win=131072 Len=0"
"5520","67.443221","172.217.160.197","192.168.0.104","TLSv1.3","518","Application Data"
"5521","67.446464","172.217.160.197","192.168.0.104","TLSv1.3","1484","Application Data"
"5522","67.446504","192.168.0.104","172.217.160.197","TCP","54","53513  >  443 [ACK] Seq=3568 Ack=9402 Win=131072 Len=0"
"5523","67.448976","172.217.160.197","192.168.0.104","TLSv1.3","1484","Application Data"
"5524","67.450509","172.217.160.197","192.168.0.104","TLSv1.3","366","Application Data"
"5525","67.450525","192.168.0.104","172.217.160.197","TCP","54","53513  >  443 [ACK] Seq=3568 Ack=11144 Win=131072 Len=0"
"5526","67.455793","172.217.160.197","192.168.0.104","TLSv1.3","1484","Application Data"
"5527","67.459564","172.217.160.197","192.168.0.104","TLSv1.3","1444","Application Data"
"5528","67.459590","192.168.0.104","172.217.160.197","TCP","54","53513  >  443 [ACK] Seq=3568 Ack=13964 Win=131072 Len=0"
"5529","67.461715","172.217.160.197","192.168.0.104","TLSv1.3","904","Application Data"
"5530","67.467394","172.217.160.197","192.168.0.104","TLSv1.3","570","Application Data, Application Data"
"5531","67.467420","192.168.0.104","172.217.160.197","TCP","54","53513  >  443 [ACK] Seq=3568 Ack=15330 Win=129536 Len=0"
"5532","67.468838","172.217.160.197","192.168.0.104","TLSv1.3","93","Application Data"
"5533","67.469007","192.168.0.104","172.217.160.197","TLSv1.3","93","Application Data"
"5534","67.497432","172.217.160.197","192.168.0.104","TCP","54","443  >  53513 [ACK] Seq=15369 Ack=3607 Win=70400 Len=0"
"5535","67.510945","192.168.0.107","192.168.0.104","ICMP","74","Echo (ping) request  id=0x0001, seq=158/40448, ttl=128 (reply in 5536)"
"5536","67.511004","192.168.0.104","192.168.0.107","ICMP","74","Echo (ping) reply    id=0x0001, seq=158/40448, ttl=128 (request in 5535)"
"5537","67.519154","192.168.0.103","192.168.0.104","TCP","54","49856  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"5538","67.519191","192.168.0.104","192.168.0.103","TCP","54","80  >  49856 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"5539","67.519254","192.168.0.104","192.168.0.103","TCP","54","80  >  49856 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"5540","67.524160","192.168.0.103","192.168.0.104","TCP","62","50617  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"5541","67.524268","192.168.0.104","192.168.0.103","TCP","62","80  >  50617 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"5542","67.526594","192.168.0.104","216.58.203.195","UDP","1392","57770  >  443 Len=1350"
"5543","67.526859","192.168.0.104","216.58.203.195","UDP","432","57770  >  443 Len=390"
"5544","67.537217","192.168.0.103","192.168.0.104","TCP","54","49856  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"5545","67.537974","192.168.0.103","192.168.0.104","TCP","54","50617  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"5546","67.540018","192.168.0.103","192.168.0.104","HTTP","269","GET /ids/server.php?data=32.00 HTTP/1.1 "
"5547","67.548712","192.168.0.104","192.168.0.103","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"5548","67.570653","216.58.203.195","192.168.0.104","UDP","78","443  >  57770 Len=36"
"5549","67.608501","216.58.203.195","192.168.0.104","UDP","1392","443  >  57770 Len=1350"
"5550","67.608915","192.168.0.104","216.58.203.195","UDP","70","57770  >  443 Len=28"
"5551","67.628311","192.168.0.103","192.168.0.104","TCP","54","50617  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"5552","67.628356","192.168.0.104","192.168.0.103","TCP","54","80  >  50617 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"5553","67.628428","192.168.0.104","192.168.0.103","TCP","54","80  >  50617 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"5554","67.629204","192.168.0.103","192.168.0.104","TCP","62","57119  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"5555","67.629256","192.168.0.104","192.168.0.103","TCP","62","80  >  57119 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"5556","67.631540","216.58.203.195","192.168.0.104","UDP","62","443  >  57770 Len=20"
"5557","67.642495","192.168.0.103","192.168.0.104","TCP","54","50617  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"5558","67.643822","192.168.0.103","192.168.0.104","TCP","54","57119  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"5559","67.646580","192.168.0.103","192.168.0.104","HTTP","269","GET /ids/server.php?data=19.00 HTTP/1.1 "
"5560","67.655288","192.168.0.104","192.168.0.103","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"5561","67.667861","216.58.203.195","192.168.0.104","UDP","435","443  >  57770 Len=393"
"5562","67.670128","216.58.203.195","192.168.0.104","UDP","60","443  >  57770 Len=18"
"5563","67.670317","192.168.0.104","216.58.203.195","UDP","70","57770  >  443 Len=28"
"5564","67.752794","192.168.0.103","192.168.0.104","TCP","54","57119  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"5565","67.752840","192.168.0.104","192.168.0.103","TCP","54","80  >  57119 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"5566","67.752869","192.168.0.104","192.168.0.103","TCP","54","80  >  57119 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"5567","67.755009","192.168.0.103","192.168.0.104","TCP","62","60432  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"5568","67.755083","192.168.0.104","192.168.0.103","TCP","62","80  >  60432 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"5569","67.767288","192.168.0.103","192.168.0.104","TCP","54","57119  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"5570","67.770593","192.168.0.103","192.168.0.104","TCP","54","60432  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"5571","67.772051","192.168.0.103","192.168.0.104","HTTP","269","GET /ids/server.php?data=19.00 HTTP/1.1 "
"5572","67.785657","192.168.0.104","192.168.0.103","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"5573","67.853008","192.168.0.103","192.168.0.104","TCP","54","60432  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"5574","67.853043","192.168.0.104","192.168.0.103","TCP","54","80  >  60432 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"5575","67.853102","192.168.0.104","192.168.0.103","TCP","54","80  >  60432 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"5576","67.855373","192.168.0.103","192.168.0.104","TCP","62","60302  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"5577","67.855420","192.168.0.104","192.168.0.103","TCP","62","80  >  60302 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"5578","67.861033","192.168.0.103","192.168.0.104","TCP","54","60432  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"5579","67.881047","192.168.0.103","192.168.0.104","TCP","54","60302  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"5580","67.881218","192.168.0.103","192.168.0.104","HTTP","269","GET /ids/server.php?data=16.00 HTTP/1.1 "
"5581","67.890680","192.168.0.104","192.168.0.103","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"5582","67.925392","192.168.0.107","192.168.0.104","ICMP","74","Echo (ping) request  id=0x0001, seq=159/40704, ttl=128 (reply in 5583)"
"5583","67.925454","192.168.0.104","192.168.0.107","ICMP","74","Echo (ping) reply    id=0x0001, seq=159/40704, ttl=128 (request in 5582)"
"5584","67.966288","192.168.0.103","192.168.0.104","TCP","54","60302  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"5585","67.966324","192.168.0.104","192.168.0.103","TCP","54","80  >  60302 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"5586","67.966377","192.168.0.104","192.168.0.103","TCP","54","80  >  60302 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"5587","67.967382","192.168.0.103","192.168.0.104","TCP","62","53537  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"5588","67.967439","192.168.0.104","192.168.0.103","TCP","62","80  >  53537 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"5589","67.976547","192.168.0.103","192.168.0.104","TCP","54","60302  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"5590","67.980579","192.168.0.103","192.168.0.104","TCP","54","53537  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"5591","67.981892","192.168.0.103","192.168.0.104","HTTP","269","GET /ids/server.php?data=31.00 HTTP/1.1 "
"5592","67.990490","192.168.0.104","192.168.0.103","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"5593","68.043615","192.168.0.103","192.168.0.104","TCP","54","53537  >  80 [ACK] Seq=216 Ack=284 Win=1861 Len=0"
"5594","68.077740","192.168.0.103","192.168.0.104","TCP","54","53537  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"5595","68.077799","192.168.0.104","192.168.0.103","TCP","54","80  >  53537 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"5596","68.077860","192.168.0.104","192.168.0.103","TCP","54","80  >  53537 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"5597","68.078296","192.168.0.103","192.168.0.104","TCP","62","57354  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"5598","68.078371","192.168.0.104","192.168.0.103","TCP","62","80  >  57354 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"5599","68.102819","192.168.0.103","192.168.0.104","TCP","54","53537  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"5600","68.103924","192.168.0.103","192.168.0.104","TCP","54","57354  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"5601","68.105820","192.168.0.103","192.168.0.104","HTTP","269","GET /ids/server.php?data=16.00 HTTP/1.1 "
"5602","68.121892","192.168.0.104","192.168.0.103","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"5603","68.197435","192.168.0.103","192.168.0.104","TCP","54","57354  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"5604","68.197488","192.168.0.104","192.168.0.103","TCP","54","80  >  57354 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"5605","68.197567","192.168.0.104","192.168.0.103","TCP","54","80  >  57354 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"5606","68.197570","192.168.0.103","192.168.0.104","TCP","62","60187  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"5607","68.197641","192.168.0.104","192.168.0.103","TCP","62","80  >  60187 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"5608","68.210785","192.168.0.103","192.168.0.104","TCP","54","57354  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
